id_liga,date_partido,equipo_local,equipo_visitante,goles_local,goles_visitante,resultado,dates,id,name,id,name,player,do,recieve,player,do,recieve
F1,01/04/17,Marseille,Dijon,1,1,D,"2017-04-01 00:00:00",10,Marseille,5,Dijon,10,1.5,1.078947368,5,1.210526316,1.526315789
F1,08/02/17,Metz,Dijon,2,1,H,"2017-02-08 00:00:00",11,Metz,5,Dijon,11,1.026315789,1.894736842,5,1.210526316,1.526315789
F1,08/02/17,Metz,Dijon,2,1,H,"2017-02-08 00:00:00",11,Metz,5,Dijon,11,1.026315789,1.894736842,5,1.210526316,1.526315789
F1,15/04/17,Monaco,Dijon,2,1,H,"2017-04-15 00:00:00",12,Monaco,5,Dijon,12,2.815789474,0.815789474,5,1.210526316,1.526315789
F1,15/04/17,Monaco,Dijon,2,1,H,"2017-04-15 00:00:00",12,Monaco,5,Dijon,12,2.815789474,0.815789474,5,1.210526316,1.526315789
F1,14/01/17,Montpellier,Dijon,1,1,D,"2017-01-14 00:00:00",13,Montpellier,5,Dijon,13,1.263157895,1.736842105,5,1.210526316,1.526315789
F1,14/01/17,Montpellier,Dijon,1,1,D,"2017-01-14 00:00:00",13,Montpellier,5,Dijon,13,1.263157895,1.736842105,5,1.210526316,1.526315789
F1,19/11/16,Nancy,Dijon,1,0,H,"2016-11-19 00:00:00",14,Nancy,5,Dijon,14,0.763157895,1.368421053,5,1.210526316,1.526315789
F1,19/11/16,Nancy,Dijon,1,0,H,"2016-11-19 00:00:00",14,Nancy,5,Dijon,14,0.763157895,1.368421053,5,1.210526316,1.526315789
F1,24/02/17,Nantes,Dijon,3,1,H,"2017-02-24 00:00:00",15,Nantes,5,Dijon,15,1.052631579,1.421052632,5,1.210526316,1.526315789
F1,24/02/17,Nantes,Dijon,3,1,H,"2017-02-24 00:00:00",15,Nantes,5,Dijon,15,1.052631579,1.421052632,5,1.210526316,1.526315789
F1,18/12/16,Nice,Dijon,2,1,H,"2016-12-18 00:00:00",16,Nice,5,Dijon,16,1.657894737,0.947368421,5,1.210526316,1.526315789
F1,18/12/16,Nice,Dijon,2,1,H,"2016-12-18 00:00:00",16,Nice,5,Dijon,16,1.657894737,0.947368421,5,1.210526316,1.526315789
F1,20/09/16,"Paris SG",Dijon,3,0,H,"2016-09-20 00:00:00",17,"Paris SG",5,Dijon,17,2.184210526,0.710526316,5,1.210526316,1.526315789
F1,20/09/16,"Paris SG",Dijon,3,0,H,"2016-09-20 00:00:00",17,"Paris SG",5,Dijon,17,2.184210526,0.710526316,5,1.210526316,1.526315789
F1,11/03/17,Rennes,Dijon,1,1,D,"2017-03-11 00:00:00",18,Rennes,5,Dijon,18,0.947368421,1.105263158,5,1.210526316,1.526315789
F1,11/03/17,Rennes,Dijon,1,1,D,"2017-03-11 00:00:00",18,Rennes,5,Dijon,18,0.947368421,1.105263158,5,1.210526316,1.526315789
F1,16/10/16,"St Etienne",Dijon,1,1,D,"2016-10-16 00:00:00",19,"St Etienne",5,Dijon,19,1.078947368,1.105263158,5,1.210526316,1.526315789
F1,16/10/16,"St Etienne",Dijon,1,1,D,"2016-10-16 00:00:00",19,"St Etienne",5,Dijon,19,1.078947368,1.105263158,5,1.210526316,1.526315789
F1,20/05/17,Toulouse,Dijon,0,0,D,"2017-05-20 00:00:00",20,Toulouse,5,Dijon,20,0.973684211,1.078947368,5,1.210526316,1.526315789
F1,20/05/17,Toulouse,Dijon,0,0,D,"2017-05-20 00:00:00",20,Toulouse,5,Dijon,20,0.973684211,1.078947368,5,1.210526316,1.526315789
F1,18/03/17,Angers,Guingamp,3,0,H,"2017-03-18 00:00:00",1,Angers,6,Guingamp,1,1.052631579,1.289473684,6,1.210526316,1.394736842
F1,18/03/17,Angers,Guingamp,3,0,H,"2017-03-18 00:00:00",1,Angers,6,Guingamp,1,1.052631579,1.289473684,6,1.210526316,1.394736842
F1,24/09/16,Bastia,Guingamp,1,0,H,"2016-09-24 00:00:00",2,Bastia,6,Guingamp,2,0.763157895,1.5,6,1.210526316,1.394736842
F1,24/09/16,Bastia,Guingamp,1,0,H,"2016-09-24 00:00:00",2,Bastia,6,Guingamp,2,0.763157895,1.5,6,1.210526316,1.394736842
F1,19/02/17,Bordeaux,Guingamp,3,0,H,"2017-02-19 00:00:00",3,Bordeaux,6,Guingamp,3,1.394736842,1.131578947,6,1.210526316,1.394736842
F1,19/02/17,Bordeaux,Guingamp,3,0,H,"2017-02-19 00:00:00",3,Bordeaux,6,Guingamp,3,1.394736842,1.131578947,6,1.210526316,1.394736842
F1,26/11/16,Caen,Guingamp,1,1,D,"2016-11-26 00:00:00",4,Caen,6,Guingamp,4,0.947368421,1.710526316,6,1.210526316,1.394736842
F1,26/11/16,Caen,Guingamp,1,1,D,"2016-11-26 00:00:00",4,Caen,6,Guingamp,4,0.947368421,1.710526316,6,1.210526316,1.394736842
F1,05/11/16,Dijon,Guingamp,3,3,D,"2016-11-05 00:00:00",5,Dijon,6,Guingamp,5,1.210526316,1.526315789,6,1.210526316,1.394736842
F1,05/11/16,Dijon,Guingamp,3,3,D,"2016-11-05 00:00:00",5,Dijon,6,Guingamp,5,1.210526316,1.526315789,6,1.210526316,1.394736842
F1,22/04/17,Lille,Guingamp,3,0,H,"2017-04-22 00:00:00",7,Lille,6,Guingamp,7,1.052631579,1.236842105,6,1.210526316,1.394736842
F1,22/04/17,Lille,Guingamp,3,0,H,"2017-04-22 00:00:00",7,Lille,6,Guingamp,7,1.052631579,1.236842105,6,1.210526316,1.394736842
F1,14/01/17,Lorient,Guingamp,3,1,H,"2017-01-14 00:00:00",8,Lorient,6,Guingamp,8,1.157894737,1.842105263,6,1.210526316,1.394736842
F1,14/01/17,Lorient,Guingamp,3,1,H,"2017-01-14 00:00:00",8,Lorient,6,Guingamp,8,1.157894737,1.842105263,6,1.210526316,1.394736842
F1,22/10/16,Lyon,Guingamp,1,3,A,"2016-10-22 00:00:00",9,Lyon,6,Guingamp,9,2.105263158,1.263157895,6,1.210526316,1.394736842
F1,22/10/16,Lyon,Guingamp,1,3,A,"2016-10-22 00:00:00",9,Lyon,6,Guingamp,9,2.105263158,1.263157895,6,1.210526316,1.394736842
F1,08/02/17,Marseille,Guingamp,2,0,H,"2017-02-08 00:00:00",10,Marseille,6,Guingamp,10,1.5,1.078947368,6,1.210526316,1.394736842
F1,08/02/17,Marseille,Guingamp,2,0,H,"2017-02-08 00:00:00",10,Marseille,6,Guingamp,10,1.5,1.078947368,6,1.210526316,1.394736842
F1,21/12/16,Metz,Guingamp,2,2,D,"2016-12-21 00:00:00",11,Metz,6,Guingamp,11,1.026315789,1.894736842,6,1.210526316,1.394736842
F1,21/12/16,Metz,Guingamp,2,2,D,"2016-12-21 00:00:00",11,Metz,6,Guingamp,11,1.026315789,1.894736842,6,1.210526316,1.394736842
F1,12/08/16,Monaco,Guingamp,2,2,D,"2016-08-12 00:00:00",12,Monaco,6,Guingamp,12,2.815789474,0.815789474,6,1.210526316,1.394736842
F1,12/08/16,Monaco,Guingamp,2,2,D,"2016-08-12 00:00:00",12,Monaco,6,Guingamp,12,2.815789474,0.815789474,6,1.210526316,1.394736842
F1,04/03/17,Montpellier,Guingamp,1,1,D,"2017-03-04 00:00:00",13,Montpellier,6,Guingamp,13,1.263157895,1.736842105,6,1.210526316,1.394736842
F1,04/03/17,Montpellier,Guingamp,1,1,D,"2017-03-04 00:00:00",13,Montpellier,6,Guingamp,13,1.263157895,1.736842105,6,1.210526316,1.394736842
F1,27/08/16,Nancy,Guingamp,0,2,A,"2016-08-27 00:00:00",14,Nancy,6,Guingamp,14,0.763157895,1.368421053,6,1.210526316,1.394736842
F1,27/08/16,Nancy,Guingamp,0,2,A,"2016-08-27 00:00:00",14,Nancy,6,Guingamp,14,0.763157895,1.368421053,6,1.210526316,1.394736842
F1,14/05/17,Nantes,Guingamp,4,1,H,"2017-05-14 00:00:00",15,Nantes,6,Guingamp,15,1.052631579,1.421052632,6,1.210526316,1.394736842
F1,14/05/17,Nantes,Guingamp,4,1,H,"2017-05-14 00:00:00",15,Nantes,6,Guingamp,15,1.052631579,1.421052632,6,1.210526316,1.394736842
F1,29/01/17,Nice,Guingamp,3,1,H,"2017-01-29 00:00:00",16,Nice,6,Guingamp,16,1.657894737,0.947368421,6,1.210526316,1.394736842
F1,29/01/17,Nice,Guingamp,3,1,H,"2017-01-29 00:00:00",16,Nice,6,Guingamp,16,1.657894737,0.947368421,6,1.210526316,1.394736842
F1,09/04/17,"Paris SG",Guingamp,4,0,H,"2017-04-09 00:00:00",17,"Paris SG",6,Guingamp,17,2.184210526,0.710526316,6,1.210526316,1.394736842
F1,09/04/17,"Paris SG",Guingamp,4,0,H,"2017-04-09 00:00:00",17,"Paris SG",6,Guingamp,17,2.184210526,0.710526316,6,1.210526316,1.394736842
F1,30/09/16,Rennes,Guingamp,1,0,H,"2016-09-30 00:00:00",18,Rennes,6,Guingamp,18,0.947368421,1.105263158,6,1.210526316,1.394736842
F1,30/09/16,Rennes,Guingamp,1,0,H,"2016-09-30 00:00:00",18,Rennes,6,Guingamp,18,0.947368421,1.105263158,6,1.210526316,1.394736842
F1,11/12/16,"St Etienne",Guingamp,1,0,H,"2016-12-11 00:00:00",19,"St Etienne",6,Guingamp,19,1.078947368,1.105263158,6,1.210526316,1.394736842
F1,11/12/16,"St Etienne",Guingamp,1,0,H,"2016-12-11 00:00:00",19,"St Etienne",6,Guingamp,19,1.078947368,1.105263158,6,1.210526316,1.394736842
F1,17/09/16,Toulouse,Guingamp,2,1,H,"2016-09-17 00:00:00",20,Toulouse,6,Guingamp,20,0.973684211,1.078947368,6,1.210526316,1.394736842
F1,17/09/16,Toulouse,Guingamp,2,1,H,"2016-09-17 00:00:00",20,Toulouse,6,Guingamp,20,0.973684211,1.078947368,6,1.210526316,1.394736842
F1,05/11/16,Angers,Lille,1,0,H,"2016-11-05 00:00:00",1,Angers,7,Lille,1,1.052631579,1.289473684,7,1.052631579,1.236842105
F1,05/11/16,Angers,Lille,1,0,H,"2016-11-05 00:00:00",1,Angers,7,Lille,1,1.052631579,1.289473684,7,1.052631579,1.236842105
F1,01/04/17,Bastia,Lille,0,1,A,"2017-04-01 00:00:00",2,Bastia,7,Lille,2,0.763157895,1.5,7,1.052631579,1.236842105
F1,01/04/17,Bastia,Lille,0,1,A,"2017-04-01 00:00:00",2,Bastia,7,Lille,2,0.763157895,1.5,7,1.052631579,1.236842105
F1,03/12/16,Bordeaux,Lille,0,1,A,"2016-12-03 00:00:00",3,Bordeaux,7,Lille,3,1.394736842,1.131578947,7,1.052631579,1.236842105
F1,03/12/16,Bordeaux,Lille,0,1,A,"2016-12-03 00:00:00",3,Bordeaux,7,Lille,3,1.394736842,1.131578947,7,1.052631579,1.236842105
F1,18/02/17,Caen,Lille,0,1,A,"2017-02-18 00:00:00",4,Caen,7,Lille,4,0.947368421,1.710526316,7,1.052631579,1.236842105
F1,18/02/17,Caen,Lille,0,1,A,"2017-02-18 00:00:00",4,Caen,7,Lille,4,0.947368421,1.710526316,7,1.052631579,1.236842105
F1,21/01/17,Dijon,Lille,0,0,D,"2017-01-21 00:00:00",5,Dijon,7,Lille,5,1.210526316,1.526315789,7,1.052631579,1.236842105
F1,21/01/17,Dijon,Lille,0,0,D,"2017-01-21 00:00:00",5,Dijon,7,Lille,5,1.210526316,1.526315789,7,1.052631579,1.236842105
F1,15/10/16,Guingamp,Lille,1,0,H,"2016-10-15 00:00:00",6,Guingamp,7,Lille,6,1.210526316,1.394736842,7,1.052631579,1.236842105
F1,15/10/16,Guingamp,Lille,1,0,H,"2016-10-15 00:00:00",6,Guingamp,7,Lille,6,1.210526316,1.394736842,7,1.052631579,1.236842105
F1,17/09/16,Lorient,Lille,1,0,H,"2016-09-17 00:00:00",8,Lorient,7,Lille,8,1.157894737,1.842105263,7,1.052631579,1.236842105
F1,17/09/16,Lorient,Lille,1,0,H,"2016-09-17 00:00:00",8,Lorient,7,Lille,8,1.157894737,1.842105263,7,1.052631579,1.236842105
F1,28/01/17,Lyon,Lille,1,2,A,"2017-01-28 00:00:00",9,Lyon,7,Lille,9,2.105263158,1.263157895,7,1.052631579,1.236842105
F1,28/01/17,Lyon,Lille,1,2,A,"2017-01-28 00:00:00",9,Lyon,7,Lille,9,2.105263158,1.263157895,7,1.052631579,1.236842105
F1,18/12/16,Marseille,Lille,2,0,H,"2016-12-18 00:00:00",10,Marseille,7,Lille,10,1.5,1.078947368,7,1.052631579,1.236842105
F1,18/12/16,Marseille,Lille,2,0,H,"2016-12-18 00:00:00",10,Marseille,7,Lille,10,1.5,1.078947368,7,1.052631579,1.236842105
F1,13/08/16,Metz,Lille,3,2,H,"2016-08-13 00:00:00",11,Metz,7,Lille,11,1.026315789,1.894736842,7,1.052631579,1.236842105
F1,13/08/16,Metz,Lille,3,2,H,"2016-08-13 00:00:00",11,Metz,7,Lille,11,1.026315789,1.894736842,7,1.052631579,1.236842105
F1,14/05/17,Monaco,Lille,4,0,H,"2017-05-14 00:00:00",12,Monaco,7,Lille,12,2.815789474,0.815789474,7,1.052631579,1.236842105
F1,14/05/17,Monaco,Lille,4,0,H,"2017-05-14 00:00:00",12,Monaco,7,Lille,12,2.815789474,0.815789474,7,1.052631579,1.236842105
F1,29/04/17,Montpellier,Lille,0,3,A,"2017-04-29 00:00:00",13,Montpellier,7,Lille,13,1.263157895,1.736842105,7,1.052631579,1.236842105
F1,29/04/17,Montpellier,Lille,0,3,A,"2017-04-29 00:00:00",13,Montpellier,7,Lille,13,1.263157895,1.736842105,7,1.052631579,1.236842105
F1,11/03/17,Nancy,Lille,1,2,A,"2017-03-11 00:00:00",14,Nancy,7,Lille,14,0.763157895,1.368421053,7,1.052631579,1.236842105
F1,11/03/17,Nancy,Lille,1,2,A,"2017-03-11 00:00:00",14,Nancy,7,Lille,14,0.763157895,1.368421053,7,1.052631579,1.236842105
F1,26/11/16,Nantes,Lille,0,0,D,"2016-11-26 00:00:00",15,Nantes,7,Lille,15,1.052631579,1.421052632,7,1.052631579,1.236842105
F1,26/11/16,Nantes,Lille,0,0,D,"2016-11-26 00:00:00",15,Nantes,7,Lille,15,1.052631579,1.421052632,7,1.052631579,1.236842105
F1,27/08/16,Nice,Lille,1,1,D,"2016-08-27 00:00:00",16,Nice,7,Lille,16,1.657894737,0.947368421,7,1.052631579,1.236842105
F1,27/08/16,Nice,Lille,1,1,D,"2016-08-27 00:00:00",16,Nice,7,Lille,16,1.657894737,0.947368421,7,1.052631579,1.236842105
F1,07/02/17,"Paris SG",Lille,2,1,H,"2017-02-07 00:00:00",17,"Paris SG",7,Lille,17,2.184210526,0.710526316,7,1.052631579,1.236842105
F1,07/02/17,"Paris SG",Lille,2,1,H,"2017-02-07 00:00:00",17,"Paris SG",7,Lille,17,2.184210526,0.710526316,7,1.052631579,1.236842105
F1,15/04/17,Rennes,Lille,2,0,H,"2017-04-15 00:00:00",18,Rennes,7,Lille,18,0.947368421,1.105263158,7,1.052631579,1.236842105
F1,15/04/17,Rennes,Lille,2,0,H,"2017-04-15 00:00:00",18,Rennes,7,Lille,18,0.947368421,1.105263158,7,1.052631579,1.236842105
F1,25/09/16,"St Etienne",Lille,3,1,H,"2016-09-25 00:00:00",19,"St Etienne",7,Lille,19,1.078947368,1.105263158,7,1.052631579,1.236842105
F1,25/09/16,"St Etienne",Lille,3,1,H,"2016-09-25 00:00:00",19,"St Etienne",7,Lille,19,1.078947368,1.105263158,7,1.052631579,1.236842105
F1,05/03/17,Toulouse,Lille,1,1,D,"2017-03-05 00:00:00",20,Toulouse,7,Lille,20,0.973684211,1.078947368,7,1.052631579,1.236842105
F1,05/03/17,Toulouse,Lille,1,1,D,"2017-03-05 00:00:00",20,Toulouse,7,Lille,20,0.973684211,1.078947368,7,1.052631579,1.236842105
F1,03/12/16,Angers,Lorient,2,2,D,"2016-12-03 00:00:00",1,Angers,8,Lorient,1,1.052631579,1.289473684,8,1.157894737,1.842105263
F1,03/12/16,Angers,Lorient,2,2,D,"2016-12-03 00:00:00",1,Angers,8,Lorient,1,1.052631579,1.289473684,8,1.157894737,1.842105263
F1,14/05/17,Bastia,Lorient,2,0,H,"2017-05-14 00:00:00",2,Bastia,8,Lorient,2,0.763157895,1.5,8,1.157894737,1.842105263
F1,14/05/17,Bastia,Lorient,2,0,H,"2017-05-14 00:00:00",2,Bastia,8,Lorient,2,0.763157895,1.5,8,1.157894737,1.842105263
F1,05/11/16,Bordeaux,Lorient,2,1,H,"2016-11-05 00:00:00",3,Bordeaux,8,Lorient,3,1.394736842,1.131578947,8,1.157894737,1.842105263
F1,05/11/16,Bordeaux,Lorient,2,1,H,"2016-11-05 00:00:00",3,Bordeaux,8,Lorient,3,1.394736842,1.131578947,8,1.157894737,1.842105263
F1,13/08/16,Caen,Lorient,3,2,H,"2016-08-13 00:00:00",4,Caen,8,Lorient,4,0.947368421,1.710526316,8,1.157894737,1.842105263
F1,13/08/16,Caen,Lorient,3,2,H,"2016-08-13 00:00:00",4,Caen,8,Lorient,4,0.947368421,1.710526316,8,1.157894737,1.842105263
F1,22/10/16,Dijon,Lorient,1,0,H,"2016-10-22 00:00:00",5,Dijon,8,Lorient,5,1.210526316,1.526315789,8,1.157894737,1.842105263
F1,22/10/16,Dijon,Lorient,1,0,H,"2016-10-22 00:00:00",5,Dijon,8,Lorient,5,1.210526316,1.526315789,8,1.157894737,1.842105263
F1,21/09/16,Guingamp,Lorient,1,0,H,"2016-09-21 00:00:00",6,Guingamp,8,Lorient,6,1.210526316,1.394736842,8,1.157894737,1.842105263
F1,21/09/16,Guingamp,Lorient,1,0,H,"2016-09-21 00:00:00",6,Guingamp,8,Lorient,6,1.210526316,1.394736842,8,1.157894737,1.842105263
F1,04/02/17,Lille,Lorient,0,1,A,"2017-02-04 00:00:00",7,Lille,8,Lorient,7,1.052631579,1.236842105,8,1.157894737,1.842105263
F1,04/02/17,Lille,Lorient,0,1,A,"2017-02-04 00:00:00",7,Lille,8,Lorient,7,1.052631579,1.236842105,8,1.157894737,1.842105263
F1,08/04/17,Lyon,Lorient,1,4,A,"2017-04-08 00:00:00",9,Lyon,8,Lorient,9,2.105263158,1.263157895,8,1.157894737,1.842105263
F1,08/04/17,Lyon,Lorient,1,4,A,"2017-04-08 00:00:00",9,Lyon,8,Lorient,9,2.105263158,1.263157895,8,1.157894737,1.842105263
F1,26/08/16,Marseille,Lorient,2,0,H,"2016-08-26 00:00:00",10,Marseille,8,Lorient,10,1.5,1.078947368,8,1.157894737,1.842105263
F1,26/08/16,Marseille,Lorient,2,0,H,"2016-08-26 00:00:00",10,Marseille,8,Lorient,10,1.5,1.078947368,8,1.157894737,1.842105263
F1,26/11/16,Metz,Lorient,3,3,D,"2016-11-26 00:00:00",11,Metz,8,Lorient,11,1.026315789,1.894736842,8,1.157894737,1.842105263
F1,26/11/16,Metz,Lorient,3,3,D,"2016-11-26 00:00:00",11,Metz,8,Lorient,11,1.026315789,1.894736842,8,1.157894737,1.842105263
F1,22/01/17,Monaco,Lorient,4,0,H,"2017-01-22 00:00:00",12,Monaco,8,Lorient,12,2.815789474,0.815789474,8,1.157894737,1.842105263
F1,22/01/17,Monaco,Lorient,4,0,H,"2017-01-22 00:00:00",12,Monaco,8,Lorient,12,2.815789474,0.815789474,8,1.157894737,1.842105263
F1,15/04/17,Montpellier,Lorient,2,0,H,"2017-04-15 00:00:00",13,Montpellier,8,Lorient,13,1.263157895,1.736842105,8,1.157894737,1.842105263
F1,15/04/17,Montpellier,Lorient,2,0,H,"2017-04-15 00:00:00",13,Montpellier,8,Lorient,13,1.263157895,1.736842105,8,1.157894737,1.842105263
F1,18/03/17,Nancy,Lorient,2,3,A,"2017-03-18 00:00:00",14,Nancy,8,Lorient,14,0.763157895,1.368421053,8,1.157894737,1.842105263
F1,18/03/17,Nancy,Lorient,2,3,A,"2017-03-18 00:00:00",14,Nancy,8,Lorient,14,0.763157895,1.368421053,8,1.157894737,1.842105263
F1,29/04/17,Nantes,Lorient,1,0,H,"2017-04-29 00:00:00",15,Nantes,8,Lorient,15,1.052631579,1.421052632,8,1.157894737,1.842105263
F1,29/04/17,Nantes,Lorient,1,0,H,"2017-04-29 00:00:00",15,Nantes,8,Lorient,15,1.052631579,1.421052632,8,1.157894737,1.842105263
F1,02/10/16,Nice,Lorient,2,1,H,"2016-10-02 00:00:00",16,Nice,8,Lorient,16,1.657894737,0.947368421,8,1.157894737,1.842105263
F1,02/10/16,Nice,Lorient,2,1,H,"2016-10-02 00:00:00",16,Nice,8,Lorient,16,1.657894737,0.947368421,8,1.157894737,1.842105263
F1,21/12/16,"Paris SG",Lorient,5,0,H,"2016-12-21 00:00:00",17,"Paris SG",8,Lorient,17,2.184210526,0.710526316,8,1.157894737,1.842105263
F1,21/12/16,"Paris SG",Lorient,5,0,H,"2016-12-21 00:00:00",17,"Paris SG",8,Lorient,17,2.184210526,0.710526316,8,1.157894737,1.842105263
F1,25/02/17,Rennes,Lorient,1,0,H,"2017-02-25 00:00:00",18,Rennes,8,Lorient,18,0.947368421,1.105263158,8,1.157894737,1.842105263
F1,25/02/17,Rennes,Lorient,1,0,H,"2017-02-25 00:00:00",18,Rennes,8,Lorient,18,0.947368421,1.105263158,8,1.157894737,1.842105263
F1,12/02/17,"St Etienne",Lorient,4,0,H,"2017-02-12 00:00:00",19,"St Etienne",8,Lorient,19,1.078947368,1.105263158,8,1.157894737,1.842105263
F1,12/02/17,"St Etienne",Lorient,4,0,H,"2017-02-12 00:00:00",19,"St Etienne",8,Lorient,19,1.078947368,1.105263158,8,1.157894737,1.842105263
F1,10/12/16,Toulouse,Lorient,3,2,H,"2016-12-10 00:00:00",20,Toulouse,8,Lorient,20,0.973684211,1.078947368,8,1.157894737,1.842105263
F1,10/12/16,Toulouse,Lorient,3,2,H,"2016-12-10 00:00:00",20,Toulouse,8,Lorient,20,0.973684211,1.078947368,8,1.157894737,1.842105263
F1,28/04/17,Angers,Lyon,1,2,A,"2017-04-28 00:00:00",1,Angers,9,Lyon,1,1.052631579,1.289473684,9,2.105263158,1.263157895
F1,28/04/17,Angers,Lyon,1,2,A,"2017-04-28 00:00:00",1,Angers,9,Lyon,1,1.052631579,1.289473684,9,2.105263158,1.263157895
F1,16/04/17,Bastia,Lyon,0,3,A,"2017-04-16 00:00:00",2,Bastia,9,Lyon,2,0.763157895,1.5,9,2.105263158,1.263157895
F1,16/04/17,Bastia,Lyon,0,3,A,"2017-04-16 00:00:00",2,Bastia,9,Lyon,2,0.763157895,1.5,9,2.105263158,1.263157895
F1,03/03/17,Bordeaux,Lyon,1,1,D,"2017-03-03 00:00:00",3,Bordeaux,9,Lyon,3,1.394736842,1.131578947,9,2.105263158,1.263157895
F1,03/03/17,Bordeaux,Lyon,1,1,D,"2017-03-03 00:00:00",3,Bordeaux,9,Lyon,3,1.394736842,1.131578947,9,2.105263158,1.263157895
F1,15/01/17,Caen,Lyon,3,2,H,"2017-01-15 00:00:00",4,Caen,9,Lyon,4,0.947368421,1.710526316,9,2.105263158,1.263157895
F1,15/01/17,Caen,Lyon,3,2,H,"2017-01-15 00:00:00",4,Caen,9,Lyon,4,0.947368421,1.710526316,9,2.105263158,1.263157895
F1,27/08/16,Dijon,Lyon,4,2,H,"2016-08-27 00:00:00",5,Dijon,9,Lyon,5,1.210526316,1.526315789,9,2.105263158,1.263157895
F1,27/08/16,Dijon,Lyon,4,2,H,"2016-08-27 00:00:00",5,Dijon,9,Lyon,5,1.210526316,1.526315789,9,2.105263158,1.263157895
F1,11/02/17,Guingamp,Lyon,2,1,H,"2017-02-11 00:00:00",6,Guingamp,9,Lyon,6,1.210526316,1.394736842,9,2.105263158,1.263157895
F1,11/02/17,Guingamp,Lyon,2,1,H,"2017-02-11 00:00:00",6,Guingamp,9,Lyon,6,1.210526316,1.394736842,9,2.105263158,1.263157895
F1,18/11/16,Lille,Lyon,0,1,A,"2016-11-18 00:00:00",7,Lille,9,Lyon,7,1.052631579,1.236842105,9,2.105263158,1.263157895
F1,18/11/16,Lille,Lyon,0,1,A,"2016-11-18 00:00:00",7,Lille,9,Lyon,7,1.052631579,1.236842105,9,2.105263158,1.263157895
F1,24/09/16,Lorient,Lyon,1,0,H,"2016-09-24 00:00:00",8,Lorient,9,Lyon,8,1.157894737,1.842105263,9,2.105263158,1.263157895
F1,24/09/16,Lorient,Lyon,1,0,H,"2016-09-24 00:00:00",8,Lorient,9,Lyon,8,1.157894737,1.842105263,9,2.105263158,1.263157895
F1,18/09/16,Marseille,Lyon,0,0,D,"2016-09-18 00:00:00",10,Marseille,9,Lyon,10,1.5,1.078947368,9,2.105263158,1.263157895
F1,18/09/16,Marseille,Lyon,0,0,D,"2016-09-18 00:00:00",10,Marseille,9,Lyon,10,1.5,1.078947368,9,2.105263158,1.263157895
F1,05/04/17,Metz,Lyon,0,3,A,"2017-04-05 00:00:00",11,Metz,9,Lyon,11,1.026315789,1.894736842,9,2.105263158,1.263157895
F1,05/04/17,Metz,Lyon,0,3,A,"2017-04-05 00:00:00",11,Metz,9,Lyon,11,1.026315789,1.894736842,9,2.105263158,1.263157895
F1,18/12/16,Monaco,Lyon,1,3,A,"2016-12-18 00:00:00",12,Monaco,9,Lyon,12,2.815789474,0.815789474,9,2.105263158,1.263157895
F1,18/12/16,Monaco,Lyon,1,3,A,"2016-12-18 00:00:00",12,Monaco,9,Lyon,12,2.815789474,0.815789474,9,2.105263158,1.263157895
F1,14/05/17,Montpellier,Lyon,1,3,A,"2017-05-14 00:00:00",13,Montpellier,9,Lyon,13,1.263157895,1.736842105,9,2.105263158,1.263157895
F1,14/05/17,Montpellier,Lyon,1,3,A,"2017-05-14 00:00:00",13,Montpellier,9,Lyon,13,1.263157895,1.736842105,9,2.105263158,1.263157895
F1,14/08/16,Nancy,Lyon,0,3,A,"2016-08-14 00:00:00",14,Nancy,9,Lyon,14,0.763157895,1.368421053,9,2.105263158,1.263157895
F1,14/08/16,Nancy,Lyon,0,3,A,"2016-08-14 00:00:00",14,Nancy,9,Lyon,14,0.763157895,1.368421053,9,2.105263158,1.263157895
F1,30/11/16,Nantes,Lyon,0,6,A,"2016-11-30 00:00:00",15,Nantes,9,Lyon,15,1.052631579,1.421052632,9,2.105263158,1.263157895
F1,30/11/16,Nantes,Lyon,0,6,A,"2016-11-30 00:00:00",15,Nantes,9,Lyon,15,1.052631579,1.421052632,9,2.105263158,1.263157895
F1,14/10/16,Nice,Lyon,2,0,H,"2016-10-14 00:00:00",16,Nice,9,Lyon,16,1.657894737,0.947368421,9,2.105263158,1.263157895
F1,14/10/16,Nice,Lyon,2,0,H,"2016-10-14 00:00:00",16,Nice,9,Lyon,16,1.657894737,0.947368421,9,2.105263158,1.263157895
F1,19/03/17,"Paris SG",Lyon,2,1,H,"2017-03-19 00:00:00",17,"Paris SG",9,Lyon,17,2.184210526,0.710526316,9,2.105263158,1.263157895
F1,19/03/17,"Paris SG",Lyon,2,1,H,"2017-03-19 00:00:00",17,"Paris SG",9,Lyon,17,2.184210526,0.710526316,9,2.105263158,1.263157895
F1,02/04/17,Rennes,Lyon,1,1,D,"2017-04-02 00:00:00",18,Rennes,9,Lyon,18,0.947368421,1.105263158,9,2.105263158,1.263157895
F1,02/04/17,Rennes,Lyon,1,1,D,"2017-04-02 00:00:00",18,Rennes,9,Lyon,18,0.947368421,1.105263158,9,2.105263158,1.263157895
F1,05/02/17,"St Etienne",Lyon,2,0,H,"2017-02-05 00:00:00",19,"St Etienne",9,Lyon,19,1.078947368,1.105263158,9,2.105263158,1.263157895
F1,05/02/17,"St Etienne",Lyon,2,0,H,"2017-02-05 00:00:00",19,"St Etienne",9,Lyon,19,1.078947368,1.105263158,9,2.105263158,1.263157895
